symbol,rs_date,RS_20d,RS_60d,RS_120d,RS_180d,RS_250d,RS_20d_z,RS_60d_z,RS_120d_z,RS_180d_z,RS_250d_z,RS_Score,RS_Rating
PREIT,2026-03-13,1.0004482370095544,1.082417010587398,1.1238778008614914,0.5162695503440827,0.5163575913105567,-0.21963104749477852,0.10872648954889377,0.04590637190074247,-0.4938670469467464,-0.4876542624003775,-0.14979011365903,32.88135593220339
PRIM,2026-03-13,0.9349218027726713,0.8201528605588726,0.6666951488134558,0.7125779949257193,0.5626227138402622,-0.9105490545661944,-0.3937726950998779,-0.32969750913787416,-0.3455120211533325,-0.45153994283462867,-0.4284444869269121,2.711864406779661
PRMX,2026-03-13,0.9558252112731784,0.8939800411329122,0.7292646148344214,0.8758256998493253,0.8227132914182558,-0.6901411915355409,-0.2523195150166011,-0.2782928152661582,-0.22214179362047828,-0.2485145595416118,-0.29598872013041144,9.491525423728813
PSB,2026-03-13,1.03154731344831,0.9877080929785257,0.9815147345030415,1.0103601793845849,0.9795331621004711,0.10828107171423816,-0.07273618414192422,-0.07105370959240581,-0.12047084296885269,-0.12610176531545148,-0.07176560886034317,50.50847457627119
PSE,2026-03-13,1.039208292975568,0.9637309348650959,1.0450606640780669,1.0513039788207867,1.1308825975604584,0.18905929150951958,-0.11867651720262923,-0.01884679039793395,-0.08952862632410678,-0.007959165027552645,-0.04050832362827455,67.11864406779661
PTC,2026-03-13,0.9214654814561686,0.8716305401045892,0.9644260304875499,1.0289755490033057,0.9234536944490626,-1.0524340024469314,-0.29514125044181144,-0.08509313895698378,-0.106402759215121,-0.16987711281484857,-0.261821178881734,12.88135593220339
PTT,2026-03-13,1.0443275456503245,0.9684783778939879,0.9858577200539399,1.046125141486694,1.005538467288979,0.24303726081197452,-0.10958039693256832,-0.06748567782019263,-0.09344239859160443,-0.1058021562226712,-0.06000061560534277,57.79661016949152
PX,2026-03-13,1.0952207008964416,1.0821212197444765,1.359978085612871,1.7924054971969472,1.5027213761151967,0.7796603474445616,0.1081597530834696,0.2398773873574339,0.47053966370053074,0.28229629613633717,0.30683568466941225,92.20338983050847
PXP,2026-03-13,1.154984769030491,1.3422065486165642,1.6141003847941957,1.5460433506927251,1.3487945705803976,1.4098193257338998,0.6064843074806938,0.44865460452299977,0.2843578482567461,0.16214181386409499,0.5162837176793115,95.59322033898306
RCB,2026-03-13,1.0065807668918791,0.8939800411329121,0.9242416125505687,0.9845883684580651,0.8856118610985505,-0.1549689706711818,-0.2523195150166013,-0.11810712858846724,-0.13994722200539916,-0.19941625564748086,-0.17862141646741733,27.11864406779661
RCI,2026-03-13,0.8625371951111938,0.7604601347547864,0.568078221116353,0.7525351824242993,0.9343128258560098,-1.6737804046396294,-0.5081442020052385,-0.41071742669862327,-0.3153154109432253,-0.16140053001567511,-0.5097738194311867,1.3559322033898304
RCR,2026-03-13,0.9742384486268126,0.8445325880004037,0.9063109992559369,0.9785423598024932,1.1199506967401291,-0.49598996990619426,-0.3470610375592031,-0.13283823860039895,-0.14451633655345708,-0.016492551261058322,-0.2183040179083303,19.661016949152543
REDC,2026-03-13,1.0443275456503245,0.9913558198914837,1.2276006092625689,1.320352120323012,1.2642166416592582,0.24303726081197452,-0.06574712445006999,0.1311210868798581,0.11379754264074309,0.09612071230306415,0.07453747583974922,81.69491525423729
REG,2026-03-13,1.0443275456503245,0.9079484792756137,0.954055858116716,1.0821984222276146,1.0735286127640347,0.24303726081197452,-0.22555593037584526,-0.0936128782167215,-0.06618095038351782,-0.05272939413431066,-0.08791187178258666,46.101694915254235
RFM,2026-03-13,1.0163544863918337,1.1449473231067753,1.2211192214304483,1.338352587113259,1.304805868267842,-0.05191378573357946,0.22853482421225646,0.1257962251132196,0.12740092949784831,0.1278044563529759,0.13946897932113994,85.42372881355932
RLC,2026-03-13,0.9526035389953224,1.0422326613540793,1.1181702035348633,1.2369819917167766,1.449455115055351,-0.7241108621818438,0.031733111982086136,0.04121722698747071,0.05079272587834044,0.24071692340793385,-0.006320762189832699,73.5593220338983
RLT,2026-03-13,1.0041611015868506,0.9051199793401757,0.9128312222721667,0.8865467300734697,0.7234089692726469,-0.18048219063805104,-0.23097534782646556,-0.12748147132333282,-0.2140396525290721,-0.32603100882636027,-0.21092377307234644,21.01694915254237
ROCK,2026-03-13,0.9961278127741556,1.0534326215688992,0.9702091848149885,0.9728963815826256,1.1545071291095688,-0.2651860809280578,0.05319228158431167,-0.08034191928515123,-0.14878313845402014,0.01048202425942877,-0.0588307274906898,62.37288135593221
ROX,2026-03-13,1.0443275456503245,0.9684783778939879,0.9858577200539399,1.046125141486694,1.005538467288979,0.24303726081197452,-0.10958039693256832,-0.06748567782019263,-0.09344239859160443,-0.1058021562226712,-0.06000061560534277,57.79661016949152
RRHI,2026-03-13,1.0012194845116293,1.0711281598827518,1.0082635773278932,0.9731396664992503,0.96531692859742,-0.21149892809444545,0.08709700540441782,-0.04907787754081995,-0.14859928217540752,-0.13719888495283808,-0.0575899497513314,62.71186440677966
SBS,2026-03-13,0.9866298911945053,0.9000532751079996,0.8645213852780704,0.929285190619349,0.6905505136803831,-0.3653332219339219,-0.24068317386844681,-0.16717099625617957,-0.18174116720325115,-0.35168015230229205,-0.2396312797039652,16.610169491525422
SCC,2026-03-13,0.9436694689611365,1.0413745998860087,0.8450209029033771,0.9568217757500251,0.8391141590728616,-0.8183126898097803,0.030089062698045076,-0.18319185100482038,-0.16093110574089192,-0.23571212558601848,-0.18614555290885076,25.08474576271186
SECB,2026-03-13,1.042005097439093,0.9742689810503047,0.9451314039833355,0.9670909618414082,0.9667534121221185,0.2185491086895846,-0.09848557758971388,-0.10094487035079015,-0.1531704341573985,-0.13607757321247502,-0.0839727028090042,47.45762711864407
SEVN,2026-03-13,1.1073870881711836,0.9793601574208868,0.811220066787242,0.8099033353445374,0.624127324524194,0.9079440873888945,-0.08873086283040599,-0.21096133256913102,-0.27196091427681657,-0.40352975625011644,-0.10348682954539587,43.389830508474574
SFI,2026-03-13,1.0660843695180395,0.8628261912146439,0.8474917242568958,1.1650029984738186,1.094919664381333,0.47244363034740516,-0.3120104189426517,-0.1811619181419321,-0.0036035351785916997,-0.03603164793341111,-0.09777469640926802,44.74576271186441
SGI,2026-03-13,1.0520064246624592,1.061452302171811,1.0469961833130992,1.0385445245193994,1.2410700001674788,0.3240042147656558,0.0685580224363055,-0.017256641398958696,-0.09917125364982542,0.07805256156659485,0.04052730136274169,78.30508474576271
SGP,2026-03-13,1.1352374516917019,1.147698575938427,1.1655288311643621,1.9001436660821953,1.7142200150540787,1.2016014164333608,0.23380623589592456,0.08012527447924968,0.5519599961674782,0.44739105903155035,0.38783398912015404,93.55932203389831
SHLPH,2026-03-13,0.9736717216046755,1.8209327238272985,1.9509968890734715,2.4474563351552057,1.9761016835418201,-0.5019656026298209,1.5237256181487904,0.7254359608338328,0.9655773793138378,0.6518145587878795,0.8791677750710627,98.98305084745763
SHNG,2026-03-13,1.0251906534525437,1.068174681500722,0.9383163579193591,0.9591611932946463,0.9426923130834179,0.04125574205829698,0.08143812873871151,-0.10654385303226237,-0.15916315148444876,-0.15485954486355705,-0.053140512457045756,63.389830508474574
SLF,2026-03-13,1.0443275456503245,0.9684783778939879,1.0123722308622367,1.0037065892048236,1.0725743651082444,0.24303726081197452,-0.10958039693256832,-0.04570236404215746,-0.12549912152732703,-0.05347427500572622,-0.05311694956543675,63.72881355932203
SLI,2026-03-13,1.0290447035188564,0.7985005401411654,0.7965730378035836,0.8096447455184377,0.7052735083068535,0.08189327440659885,-0.4352586296222607,-0.22299477458033223,-0.27215633684461643,-0.3401874575069036,-0.28359634108606024,10.16949152542373
SM,2026-03-13,0.9669137304931056,0.8813153238835291,0.8579117044731691,0.752973689409067,0.8201382889412032,-0.5732226121861882,-0.27658516509088715,-0.17260125865048961,-0.3149840206396933,-0.25052459339117444,-0.2840236185451222,9.830508474576272
SMC,2026-03-13,1.0309004772062487,0.8082349747883402,1.174530490615987,0.9327386745384588,0.850982340351114,0.10146075847010619,-0.41660741300462534,0.08752069556680007,-0.1791312861205063,-0.2264478835844579,-0.1627494139244469,29.491525423728817
SMPH,2026-03-13,0.9606835127200173,0.8567979883710777,0.8567365319406806,0.8724372729850817,0.8661743639278751,-0.6389147209898159,-0.32356048025854234,-0.17356673571335574,-0.22470250951792872,-0.21458906717368822,-0.2814801620845222,10.847457627118644
SOC,2026-03-13,0.9211972236740853,1.0632208279053563,0.9093299518305747,1.056586392901561,0.752291742193977,-1.0552625423230422,0.07194652497864784,-0.13035798197074375,-0.0855365786112593,-0.3034852630422409,-0.17916189740998378,26.440677966101696
SPC,2026-03-13,1.0365194892342473,0.9630374881305386,1.312006138718401,1.29939754416242,1.234545493943232,0.16070824595066108,-0.1200051639836494,0.2004654600810504,0.09796166409043497,0.07295956516007127,0.06072190801233158,80.0
SPM,2026-03-13,1.0443275456503245,0.9684783778939879,0.8399684610325049,0.7361621366017477,0.9552615439245302,0.24303726081197452,-0.10958039693256832,-0.18734274511009846,-0.32768891652775584,-0.14504806713537985,-0.1427010726519558,34.91525423728813
SPNEC,2026-03-13,1.0525505971908782,1.0874143190388639,0.9487953997511602,0.9234759869675646,1.1290256474823628,0.32974203040016853,0.11830135299106409,-0.0979346707635157,-0.1861313224990987,-0.009408690823035587,0.005343373123182075,74.91525423728814
SRDC,2026-03-13,0.8451767113635182,9.361957652975217,21.44240541117319,22.753221827335594,21.870461663535295,-1.8568312752146712,15.972360240535176,16.738835977246985,16.311134060624493,16.181250872551434,14.480148381958447,100.0
SSI,2026-03-13,0.8696259116196011,0.8677566265930133,0.8333287897814438,0.7510642041442932,0.7766917816301081,-1.5990361897327503,-0.30256368458218097,-0.19279764651448741,-0.3164270647039024,-0.2844387162391383,-0.4048233563532024,3.050847457627119
STI,2026-03-13,1.0992921533161308,0.9548378373602698,0.9651753902625985,0.9096740360753861,1.0275575578135552,0.8225901943751668,-0.13571572841274335,-0.08447749346269044,-0.19656178963958418,-0.08861416604192295,-0.032179555286184214,69.49152542372882
STN,2026-03-13,1.0391059079220728,0.909090552834451,0.8007579032274859,1.1565494619769563,1.0700649999492347,0.18797973212347044,-0.223367712763708,-0.2195566482914177,-0.009992076576850478,-0.05543307269833902,-0.11341487890974074,41.35593220338983
STR,2026-03-13,0.978021034815383,1.0203611481383086,0.9694267580530409,0.7763696018580497,0.7020919475745535,-0.4561059606293414,-0.010172796838331171,-0.0809847313583992,-0.2973031653803777,-0.3426709676484869,-0.17976989617738187,26.101694915254235
SUN,2026-03-13,0.9982542715775159,1.0491849093851537,1.017154790531843,1.0148975253229122,0.9205633855462486,-0.24276446291011652,0.045053647658467935,-0.04177319489027516,-0.11704186121950026,-0.17213327325823508,-0.07043201394867538,50.847457627118644
T,2026-03-13,1.200976677497873,1.0607144138838915,1.0797489314876485,1.1457561073425697,1.156369237382326,1.8947631214670764,0.06714422545718707,0.009651770969559237,-0.018148874969270073,0.011935576515454913,0.21019308400971784,88.8135593220339
TBGI,2026-03-13,1.0277509179415891,0.8895653248804036,0.66438237655809,0.9753347183785719,0.944596741998738,0.06825145545164554,-0.2607781294215815,-0.3315975948720603,-0.14694042853378944,-0.15337295732898473,-0.20670172130543057,21.35593220338983
TECH,2026-03-13,0.9464218382456063,0.8641807064284815,0.879688427125054,0.866789402946118,0.7200151987995158,-0.789291402097468,-0.30941516225021487,-0.15471033145168128,-0.22897074111180635,-0.32868016881336265,-0.30552744529209724,8.135593220338983
TEL,2026-03-13,0.9849736779478959,1.014117534679727,1.1814071946898677,1.106024242329884,1.0266829677693547,-0.3827965185249719,-0.02213558577405895,0.09317033412445962,-0.04817520354285406,-0.08929686658648536,-0.04465731475014359,66.10169491525424
TFC,2026-03-13,0.6208853611249194,0.8170865250302936,0.7145121190105221,0.8865269851574322,0.8918587104975678,-4.221784206271354,-0.39964780652018805,-0.2904129048225754,-0.21405457423829494,-0.1945399967479099,-0.6866679031486811,0.6779661016949152
TFHI,2026-03-13,0.9907279530755562,0.9233579210203912,0.965634997591295,1.0516310632839925,0.9602892362609751,-0.3221228018845843,-0.19603137693687467,-0.08409989755952377,-0.08928144070721229,-0.14112347604410902,-0.15107147720746059,32.20338983050847
TLII,2026-03-13,1.0443275456503245,0.9684783778939879,0.9858577200539399,1.046125141486694,1.005538467288979,0.24303726081197452,-0.10958039693256832,-0.06748567782019263,-0.09344239859160443,-0.1058021562226712,-0.06000061560534277,57.79661016949152
TLJJ,2026-03-13,1.0443275456503245,0.9684783778939879,0.9858577200539399,1.046125141486694,1.005538467288979,0.24303726081197452,-0.10958039693256832,-0.06748567782019263,-0.09344239859160443,-0.1058021562226712,-0.06000061560534277,57.79661016949152
TOP,2026-03-13,1.1557224838530258,1.0305603251948847,1.0910158768596936,3.101013812264129,,1.417597872833382,0.009368868137459583,0.01890826482432951,1.459486526119042,,,
TUGS,2026-03-13,0.9863093486697508,0.9684783778939879,0.8978347093348381,0.8746292166528099,0.8547076971956324,-0.36871305794917575,-0.10958039693256832,-0.13980203606058497,-0.22304600482677012,-0.22353988896079713,-0.1828361181993079,25.76271186440678
UBP,2026-03-13,1.032277612431282,0.9481864499762092,0.8417456280859221,0.8388585377912026,0.7611881770052065,0.1159814253769638,-0.1484598138583145,-0.18588269224167217,-0.2500787694970379,-0.29654075123289025,-0.17390734126455712,28.8135593220339
UNH,2026-03-13,1.2263662921398306,0.821505847385225,1.3867009688670804,0.8421636359138167,0.6128996372047112,2.1624740407781506,-0.391180366804117,0.26183189201297874,-0.24758102713921343,-0.41229403192192,0.05299095682369399,79.66101694915254
UPM,2026-03-13,1.0443275456503245,0.858839316245612,1.4946875110495221,1.4047966185678464,1.575343598752734,0.24303726081197452,-0.3196492876977491,0.35054952852426924,0.17761428644879937,0.3389848341213607,0.102416904310904,83.05084745762711
UPSON,2026-03-13,1.0443275456503245,0.955027289312127,0.9999414017689962,1.0315956256327121,0.9271848204872405,0.24303726081197452,-0.135352737697741,-0.05591506050172988,-0.10442270411986163,-0.16696461478793148,-0.07621009339571937,49.83050847457628
URC,2026-03-13,0.9570091889905983,1.036574513839659,0.9572112519304732,0.7953337646153003,0.9701321832295081,-0.6776571988619973,0.02089207819111822,-0.09102052665363569,-0.2829714902402774,-0.1334401216541561,-0.16086354438845207,30.16949152542373
V,2026-03-13,1.0136120296017854,0.9884470042423176,1.0273675187930533,1.176890784172531,1.1312307757001017,-0.08083055500275284,-0.07132042713684811,-0.03338280572367063,0.005380351162709456,-0.007687378940899323,-0.03790192168084038,68.13559322033899
VITA,2026-03-13,1.0256788394779972,0.9864131626698026,0.9682531179101196,0.9432275865863637,0.8133031720719684,0.046403229781604424,-0.07521727591233796,-0.08194894946827107,-0.17120456233270373,-0.2558600508889103,-0.111032017262486,42.03389830508474
VLL,2026-03-13,1.0443275456503245,1.2216034084799168,0.9599140958419943,0.7396171382485546,0.676453150721677,0.24303726081197452,0.3754081974665904,-0.08879997288051866,-0.3250778884615884,-0.36268448219676436,-0.004692057920787432,73.89830508474576
VMC,2026-03-13,0.9528887282892361,1.0653262156833867,0.9711434257247767,1.0901725158650815,1.1060923140178769,-0.7211037945627412,0.0759804565766748,-0.07957438248127303,-0.06015473551646696,-0.027310334397253905,-0.08533733536647141,46.779661016949156
VREIT,2026-03-13,1.0689967002719856,0.9326088083423587,0.9025458000493818,0.7195569756257685,0.6880000039345647,0.5031515695765565,-0.17830663897302887,-0.13593158308433848,-0.3402378371314782,-0.353671067250305,-0.15825795801917902,30.847457627118647
VVT,2026-03-13,1.1357062058947276,1.142321297136347,1.1540584182547469,0.9101288730934239,1.183466540234594,1.2065440128607823,0.22350334770712538,0.07070161943313853,-0.19621805833609082,0.03308759343594087,0.17110033780467349,87.45762711864407
WEB,2026-03-13,1.1726928064698434,1.7695249006266422,2.0920366579097385,4.371019002025799,4.6323524262287155,1.5965348410710167,1.425228018533714,0.8413088714055252,2.419260075781647,2.7252703916684515,1.6901916814251945,99.32203389830508
WIN,2026-03-13,1.3254926540946423,1.229222556557754,1.183029264064728,1.5550508859937346,1.2289914600198633,3.2076734209621582,0.390006516361548,0.0945029646382863,0.2911650599116713,0.06862411450047849,0.5299216673216578,95.9322033898305
WLCON,2026-03-13,0.9663926541838823,0.8639663227255721,0.6495555647539243,0.7287613345188206,0.8855594456238169,-0.5787168987179284,-0.3098259223022551,-0.34377873961175326,-0.3332818811413999,-0.19945717090072596,-0.33333910332879657,5.423728813559322
WPI,2026-03-13,1.1064898995580819,0.9907422486501716,1.0445397272000079,1.1083944951466165,1.1048509085027056,0.8984840309132058,-0.06692272945917908,-0.019274772326597633,-0.04638394632764538,-0.028279369234604494,0.0514341965211977,79.3220338983051
X,2026-03-13,1.0225707217826092,0.8925192894317143,1.3163441148447492,1.046125141486694,1.2436923148047898,0.01363089127654157,-0.2551183212535435,0.20402937630055312,-0.09344239859160443,0.08009952704805409,-0.030838613834383376,69.83050847457626
XG,2026-03-13,1.027207421951139,0.9526016831744145,0.8474421662354784,1.3645110541130794,1.6394648923189876,0.06252077330868513,-0.14000020898326365,-0.18120263312772078,0.1471695138536816,0.38903759006800365,0.006740897634896083,75.59322033898304
ZHI,2026-03-13,0.9614444071066479,0.8916150145690683,0.7330736892708785,0.7223245024550983,0.9257338270279492,-0.630891765989668,-0.2568509155906977,-0.2751634245618321,-0.3381463503641912,-0.1680972529095103,-0.30177916542589894,8.813559322033898
